30.107904, -0.001214
30.809700, -0.001225
30.079144, 0.002794
31.016781, -0.000426
30.136671, -0.001173
30.130915, -0.002128
30.079145, -0.003552
30.113655, -0.002384
30.165436, 0.004375
30.297729, -0.001110
30.084896, -0.001475
30.148170, 0.001994
30.988018, -0.001939
30.717661, -0.039811
30.510572, -0.169651
30.861467, -0.325481
30.625616, -0.036920
30.619869, 0.114812
30.286232, 0.234418
30.349506, 0.323062
30.349508, 0.296022
30.061893, 0.108518
30.441545, -0.052827
30.539337, -0.168151
30.901735, -0.100760
30.608362, -0.069310
30.349508, -0.029231
30.130915, -0.030625
30.861467, -0.017368
30.729164, -0.049103
30.430042, -0.064502
30.136669, -0.061277
30.637123, -0.014649
30.947754, -0.000798
30.338005, 0.021211
30.867218, 0.042121
30.084896, 0.044169
30.407028, 0.074510
30.107906, 0.061324
30.038876, 0.041552
30.936245, 0.034636
30.562347, -0.003319
30.222960, -0.042333
30.988018, -0.093003
30.366766, -0.252789
30.061893, -0.449770
30.090649, -0.462338
30.199945, -0.127558
30.936249, -0.110124
30.688892, -0.078590
30.332247, -0.038051
30.614113, -0.057523
30.556593, -0.052822
30.924746, -0.083594
30.401281, -0.031241
30.568100, 0.002344
30.803947, 0.013196
30.004364, 0.030592
30.234455, 0.037229
30.395521, 0.064265
30.263220, 0.050094
30.084898, 0.058373
31.016783, 0.027997
30.562344, 0.010181
30.027374, -0.041074
30.338005, -0.045935
30.608364, -0.023756
30.234459, -0.022335
30.648632, -0.022075
30.130911, -0.019199
30.309235, -0.009208
30.199947, -0.005019
30.982269, -0.022530
30.056133, -0.039432
31.034035, -0.054331
30.976515, -0.051199
30.372517, -0.005639
30.619869, 0.005720
30.389776, 0.022383
30.044626, 0.042256
30.988018, 0.070746
30.113655, 0.061875
30.056133, 0.075876
30.159678, 0.068495
30.694654, 0.022575
30.637133, 0.005171
30.343756, -0.031489
30.211445, -0.057207
30.487560, -0.034079
30.211451, -0.019693
30.217201, -0.017948
30.061882, -0.011181
30.136669, -0.001668
30.965000, -0.005872
30.942001, -0.001295
30.073387, -0.002182
30.976509, -0.000509
30.096395, -0.000856
30.872969, -0.008247
30.493317, -0.093452
30.470306, -0.305388
30.562344, -0.465286
30.573849, -0.310806
30.366764, -0.119391
30.314993, -0.099352
30.694651, -0.064309
30.314983, -0.045062
30.038879, -0.023872
30.153923, -0.024676
30.895985, -0.012735
30.033123, -0.004053
30.930494, -0.008555
30.815449, -0.000462
30.015865, -0.006366
30.084892, 0.002579
30.148172, -0.004249
30.959253, -0.001418
30.021614, -0.003085
30.234463, -0.007091
30.015869, 0.002366
30.280476, 0.002263
30.136667, 0.007049
30.153919, 0.000823
30.907484, 0.004311
30.107906, 0.002399
30.125158, -0.003867
30.965012, 0.001276
30.096397, -0.008718
30.015865, 0.001943
30.148170, -0.001743
30.033121, 0.003617
30.096399, 0.001776
30.153923, -0.005930
30.073397, 0.004779
30.148167, -0.003165
30.044626, 0.006987
30.211447, -0.001366
30.895977, -0.004463
