10.996342, -0.000559
10.602875, 0.002427
11.037759, 0.003137
10.920409, -0.002217
10.837575, -0.005061
10.720225, -0.003023
10.747835, -0.001855
11.017051, -0.001372
10.727127, -0.000380
10.837575, -0.000018
10.809963, -0.000462
10.996341, 0.002500
10.885895, 0.003334
10.768545, 0.003659
10.899700, 0.002645
11.175817, -0.000618
10.775448, -0.002027
10.996341, -0.002734
11.079176, -0.003357
10.754740, -0.003783
10.885895, -0.005759
10.948021, -0.005106
10.658098, -0.007327
10.982535, -0.006478
10.878992, -0.007186
10.685711, -0.011694
10.789253, -0.013285
10.464817, -0.010198
10.485525, -0.008330
10.368176, -0.009361
10.803061, -0.010169
10.485525, -0.012381
10.402690, -0.010634
10.292244, -0.011385
10.209409, -0.008399
10.651196, -0.002585
10.444108, -0.004326
10.582167, -0.002836
10.333662, -0.002619
10.754740, 0.000165
10.478622, 0.000078
10.520041, 0.002546
10.665002, 0.002300
10.561458, 0.004161
10.671904, 0.005401
10.595973, 0.002460
10.768545, 0.004095
10.699516, 0.004062
10.312953, 0.005272
10.665001, 0.008390
10.513137, 0.008298
10.589069, 0.010489
10.671905, 0.011991
10.796157, 0.012132
10.934216, 0.012945
10.526943, 0.011570
10.699516, 0.016309
10.872088, 0.015903
10.885895, 0.014729
10.885895, 0.013136
10.830671, 0.013621
10.761642, 0.016371
10.740932, 0.016876
10.720225, 0.016620
10.720224, 0.017542
11.003244, 0.016881
10.747837, 0.015945
10.872089, 0.016978
10.699515, 0.016653
10.865187, 0.016931
10.844478, 0.013167
10.816866, 0.008628
10.941118, 0.004699
10.478622, -0.005013
10.865186, -0.003860
10.354370, -0.005935
10.506235, -0.005492
10.326758, -0.007081
10.395787, -0.004957
10.361274, -0.006914
10.306050, -0.007907
10.430302, -0.009316
10.444109, -0.007402
10.582167, -0.012438
10.361274, -0.011976
10.216312, -0.011874
10.768545, -0.010792
10.520041, -0.012638
10.368176, -0.012471
10.595972, -0.013047
10.464817, -0.014081
10.713322, -0.013392
10.430302, -0.013660
10.250827, -0.013334
10.989438, -0.015564
10.589069, -0.017883
10.395788, -0.017227
10.243923, -0.015889
10.658098, -0.011772
10.485525, -0.012615
10.644293, -0.015221
10.271536, -0.015723
10.540749, -0.015395
10.492429, -0.010778
10.312953, -0.008110
10.430303, -0.007135
10.609778, -0.004883
10.568361, -0.004403
10.444108, -0.001797
10.381982, -0.001386
10.347467, -0.000028
10.630486, 0.001259
10.485526, 0.002831
10.520041, 0.004520
10.451011, 0.003365
10.644293, 0.005409
10.430303, 0.005321
10.471720, 0.007601
10.485526, 0.011570
10.492429, 0.010364
10.409594, 0.013080
10.085157, 0.014586
10.575264, 0.013877
10.609778, 0.016715
10.437205, 0.014576
10.340565, 0.016812
10.706419, 0.019503
10.354370, 0.020429
10.692614, 0.020877
10.471720, 0.018482
11.182720, 0.020294
10.692614, 0.016626
10.954924, 0.017736
10.644293, 0.016399
10.761642, 0.017497
10.685710, 0.015358
10.823769, 0.014047
11.065371, 0.015759
11.010147, 0.013321
10.651196, 0.011138
11.189623, 0.011365
10.775448, 0.004222
10.803060, -0.000200
10.782351, -0.005789
10.630487, -0.005042
10.485526, -0.003945
10.602875, -0.004342
10.499331, -0.003227
10.430303, -0.005691
10.388885, -0.006611
10.658098, -0.004799
10.568360, -0.010065
10.644293, -0.012338
10.658099, -0.012534
10.671905, -0.012596
10.602875, -0.017448
10.444107, -0.015708
10.554554, -0.015567
10.782351, -0.014718
10.202506, -0.017233
10.230118, -0.015049
10.119671, -0.021410
10.388885, -0.013131
10.264633, -0.012763
10.333662, -0.011014
10.354370, -0.012095
10.119671, -0.012024
10.575264, -0.016171
10.609778, -0.016813
10.306050, -0.020077
12.618526, -0.021346
10.340565, -0.012170
10.285341, -0.009180
10.278439, -0.006857
10.326758, -0.004311
10.471721, -0.004658
10.375079, -0.000623
10.602876, -0.001847
10.375079, -0.001429
10.720225, 0.001023
10.492429, 0.001886
10.526942, 0.002932
10.582167, 0.005466
10.540749, 0.006137
10.547652, 0.006246
10.547651, 0.007091
10.899700, 0.008192
10.727127, 0.008861
10.844477, 0.008929
10.830671, 0.011281
10.685710, 0.011895
10.851379, 0.014380
10.678807, 0.014032
11.003244, 0.014543
10.761642, 0.014727
10.637390, 0.014817
10.478622, 0.015636
10.809962, 0.017332
10.181797, 0.019035
10.575264, 0.017815
10.789254, 0.020368
10.616681, 0.020639
10.747836, 0.020297
10.375079, 0.017721
10.554555, 0.019376
10.388885, 0.021013
10.858283, 0.018245
10.809963, 0.014374
10.975632, 0.011364
10.437205, 0.003484
10.775448, -0.000849
10.927313, 0.000569
10.444108, -0.001917
10.375079, -0.002388
10.637390, -0.003669
10.692614, -0.001651
10.402691, -0.006368
10.499331, -0.003767
10.575263, -0.003730
10.533846, -0.002347
10.444109, -0.005386
10.630486, -0.007844
10.575263, -0.009352
10.464817, -0.014095
10.471720, -0.017189
10.430302, -0.016038
10.133477, -0.015291
10.568361, -0.018647
10.554555, -0.018010
10.499331, -0.018904
10.423399, -0.021873
10.782351, -0.027308
10.444108, -0.028901
10.457913, -0.026342
10.430302, -0.024613
10.561457, -0.027692
10.423399, -0.027602
10.174894, -0.028577
10.513138, -0.028085
10.506234, -0.028068
10.174894, -0.025336
10.582167, -0.027294
10.375079, -0.031472
10.278439, -0.029051
10.340565, -0.027177
10.506234, -0.025045
10.161089, -0.022756
